rate,sol_id,ts_cnt,bank_id,del_flg,dc_b2kid,insu_amt,insu_num,ratecode,date_clsd,date_opnd,func_code,insu_pcnt,lchg_time,paysys_id,rcre_time,reimb_ind,revoc_flg,tenor_ind,dc_ref_num,dc_text_id,fd_ref_num,free_text1,free_text2,free_text3,free_text4,fwc_sol_id,limit_pcnt,num_reinst,open_value,payable_at,policy_num,reinst_day,tenor_desc,actl_usance,benef_chrgs,dc_reg_type,expiry_date,policy_date,premium_amt,reinst_type,tran_sol_id,appl_ref_num,available_by,deferred_flg,due_date_ind,insu_company,lchg_user_id,licence_code,ovr_drwn_flg,rcre_user_id,stand_by_flg,advance_value,adv_charg_ind,bill_lodg_amt,cntry_valid_1,cntry_valid_2,confirmed_flg,cont_liab_amt,current_value,dc_carved_amt,dc_const_acid,dc_reinst_amt,inw_dc_b2k_id,party_entered,applicant_name,appl_bank_code,available_with,cntry_origin_1,cntry_origin_2,commodity_code,confirmed_pcnt,dc_contra_acid,drawee_details,entity_cre_flg,insured_by_ind,issu_bank_code,last_ship_date,num_amendments,our_party_acid,pc_margin_pcnt,port_of_destin,port_of_origin,red_clause_flg,reinst_remarks,shipment_terms,actl_agent_code,actl_crncy_code,actl_negot_days,applicable_rule,auto_reinst_flg,chrg_ref_code_1,chrg_ref_code_2,chrg_ref_code_3,cont_liab_crncy,extend_conf_flg,interest_detail,islamic_subtype,issu_party_code,min_margin_pcnt,negot_bank_code,nostro_acct_num,place_of_destin,place_of_expiry,place_of_origin,policy_exp_date,pre_adviced_flg,pre_adviced_ref,purch_order_num,reimb_bank_code,tenor_defer_ind,transferee_code,appl_branch_code,benef_party_code,confirmed_by_ind,dc_bill_util_amt,dc_int_avail_amt,dc_tol_avail_amt,drawee_bank_code,foreign_loan_flg,frwrd_cntrct_num,intend_to_export,issu_branch_code,partshipment_flg,pre_adviced_date,purch_order_date,transhipment_flg,actl_dc_chrg_code,advthru_bank_code,agency_commn_pcnt,avlwith_bank_code,capital_adeq_code,confirm_charg_ind,corresp_bank_code,country_of_expiry,dc_bill_fruct_amt,final_expiry_date,house_airways_flg,issu_bank_ref_num,is_entity_islamic,negative_tol_pcnt,negot_branch_code,open_ended_dc_flg,outside_charg_ind,payment_details_1,payment_details_2,payment_details_3,payment_details_4,paysys_free_code1,paysys_free_code2,paysys_free_code3,paysys_free_code4,paysys_free_code5,reimb_branch_code,revolve_freq_type,tot_confirmed_amt,usance_tenor_days,actl_revolving_flg,advising_bank_code,dc_nobill_util_amt,drawee_branch_code,firstadv_bank_code,limit_id_mandatory,other_bank_ref_num,preadvice_cont_flg,actl_max_num_reinst,actl_tolerance_pcnt,advthru_branch_code,applicable_rule_sub,autoreimb_claim_flg,avail_confirmed_amt,avlwith_branch_code,capital_goods_trans,comm_details_text_1,comm_details_text_2,comm_details_text_3,comm_details_text_4,corresp_branch_code,dc_nobill_fruct_amt,interest_addtnl_amt,murabaha_party_code,other_bank_ref_date,reinst_usance_tenor,shipment_terms_desc,transfer_dc_ref_num,usance_tenor_months,advising_branch_code,firstadv_branch_code,interest_addtnl_rate,internal_expiry_date,internal_limits_reqd,actl_back_to_back_flg,advthru_bank_location,coll_auto_reins_chrgs,confirmation_reqd_flg,dc_gen_liab_trans_flg,drawn_on_oth_bank_flg,notification_receiver,our_party_limit_b2kid,purch_order_amend_num,reimb_applicable_rule,revolve_freq_cal_base,revolve_freq_start_dd,revolve_freq_week_day,revolve_freq_week_num,revolve_next_due_date,actl_transferrable_flg,cavrved_tolerance_pcnt,interest_bill_lodg_amt,interest_bill_util_amt,internal_limit_upd_flg,licence_details_text_1,licence_details_text_2,licence_details_text_3,licence_details_text_4,purch_order_amend_date,revolve_freq_hldy_stat,actl_follower_mode_code,actl_shipment_mode_code,auto_renewal_next_cycle,back_to_back_dc_ref_num,interest_bill_fruct_amt,actl_establish_mode_code,interest_nobill_util_amt,interest_reinstament_amt,mtmd_margin_referred_flg,murbaha_third_party_acid,restrict_on_oth_bank_flg,upft_reinst_liab_revl_dc,interest_nobill_fruct_amt,carved_interest_addtnl_amt,goods_for_third_party_flag,updated_at
1.6015,2,22,1,N,DC144419,0,,SEL,,2014-06-23T00:00:00.000000,S,0,2014-11-18T17:16:18,,2014-06-23T11:42:54,N,2,S,0214IM1100056,DC144419,,,,,,,0,0,1195000.0,,,0,AT SIGHT,0,,ILFSC,2014-11-30T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,NAMRATAM,,0,,1195000.0,,,,0.0,1195000.0,0,24896,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,24919,,Y,,BOAN,2014-10-30T00:00:00.000000,2,2559106,0,BIRATNAGAR CUSTOMS,,N,,EXW,,INR,31,UCP,,,,,INR,,,,2103112,,,,,INIDA,,,N,,,,,,,,A,1195000.0,,,,,,,2,N,,,Y,DCCHARGES,,0,,,,,NP,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,INDUSTRIAL WATER TREATMENT PLANTOF CAPACITY 45M3/HR,"TOTAL AMT: INR 1,195,000.00",TOTAL QTY:1 LOT,HARMONIC CODE: 8421.21.00,,0.0,0,,,,PUNE,,0,02,,0,,,N,,,Y,,,,DC51034,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,17,1,N,DC144798,0,,SEL,,2014-09-14T00:00:00.000000,S,0,2014-11-20T17:43:26,,2014-09-14T13:28:03,N,2,S,0214IM1100087,DC144798,,,,,,,0,0,4104172.8,,,0,,0,,LCMDS,2014-11-15T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,ABHISHEKS,,0,,4104172.8,,,,0.0,4104172.8,0,2927434,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,,,COMDT54243,,2927829,,Y,,BOAN,2014-10-30T00:00:00.000000,1,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,16,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,4104172.8,,,,,,,2,Y,,,Y,LCMDCORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,O,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,COTTON YARN,"TOTAL AMT: INR 4,104,172.80",TOTAL QTY: 11793.60 + 11793.60 = 23587.20 KGS,HARMONIC CODE: 5205.13.10,,0.0,0,,,,"LAMBI, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,7,1,N,DC144908,0,,SEL,,2014-10-08T00:00:00.000000,S,0,2014-11-21T15:14:15,,2014-10-08T17:49:08,N,2,S,0214IM1100093,DC144908,,,,,,,0,0,2088000.0,,,0,AT SIGHT,0,,LCMDS,2014-11-15T00:00:00.000000,,0,,2,,N,N,G,,SATISHRS,,,NAMRATAM,,0,,0.0,,,,0.0,2088000.0,0,2927434,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927829,,Y,,BOAN,2014-10-30T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,16,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,0.0,,,,,,,2,Y,,,Y,LCMDCORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,COTTON CARDED YARN,"TOTAL AMT: INR2,088,000.00","TOTAL QTY: 12,000.00 KGS",HS CODE: 5205.13.10,,2088000.0,0,,,,BATHINDA,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,8,1,N,DC145047,0,,SEL,,2014-11-05T00:00:00.000000,S,0,2014-12-01T15:44:34,,2014-11-05T12:18:35,N,2,S,0214IM1100098,DC145047,,,,,,,0,0,1959325.2,,,0,,0,,LCMDS,2014-12-25T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,ABHISHEKS,,0,,1959325.2,,,,0.0,1959325.2,0,2927434,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,,,COMDT54243,,2927829,,Y,,BOAN,2014-12-10T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,1959325.2,,,,,,,2,Y,,,Y,LCMDCORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,O,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,COTTON YARN CARDED WAXED FOR KNITTING ON CONE,"TOTAL AMT: INR 1,959,325.20",TOTAL QTY: 12020.40 KGS,HS CODE: 5205.12.10,,0.0,0,,,,"LUDHIANA, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,8,1,N,DC144864,0,,SEL,,2014-09-26T00:00:00.000000,S,0,2014-12-04T15:39:42,,2014-09-26T15:15:31,N,2,S,0214IM1100090,DC144864,,,,,,,0,0,1959325.2,,,0,,0,,LCMDS,2014-11-15T00:00:00.000000,,0,,2,,N,N,G,,SATISHRS,,,ABHISHEKS,,0,,1959325.2,,,,0.0,1959325.2,0,2927434,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,,,COMDT54243,,2927829,,Y,,BOAN,2014-10-30T00:00:00.000000,0,2559106,0,BRT CUSTOMS OFFICE,,N,,EXW,,INR,16,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,1959325.2,,,,,,,2,Y,,,Y,LCMDCORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,O,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,COTON CARDED GREY YARN,"TOTAL AMT: INR 1,959,325.20",TOTAL QTY: 12020.40 KGS,HS CODE: 5205.12.10,,0.0,0,,,,KASARAWAD,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,15,1,N,DC144769,0,,SEL,,2014-09-07T00:00:00.000000,S,0,2014-12-10T18:04:26,,2014-09-07T15:46:26,N,2,S,0214IM1100083,DC144769,,,,,,,0,0,2076000.0,,,0,,0,,LCMDS,2014-10-20T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,ABHISHEKS,,0,,2071682.0,,,,0.0,2076000.0,0,2927434,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,,,COMDT54243,,2927829,,Y,,BOAN,2014-10-05T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,2071682.0,,,,,,,2,Y,,,Y,LCMDCORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,O,,,,,,,,,,,,,0,N,BOAN,4318.0,,,,,,0,0.0,,,,,,,COTTON CARDED YARN,"TOTAL AMT: INR 2,076,000.00",TOTAL QTY: 12000 KGS,HARMONIC CODE: 5205.13.10,,0.0,0,,,,"LALRU, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,12,1,N,DC145039,0,,SEL,,2014-11-03T00:00:00.000000,S,0,2014-12-10T18:04:38,,2014-11-03T17:42:31,N,2,S,0214IM1100097,DC145039,,,,,,,0,0,1934150.0,,,0,AT SIGHT,0,,LCLAS,2014-12-20T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,SM0457,,0,,1924668.0,,,,0.0,1934150.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2014-12-05T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,1924668.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,9482.0,,,,,,0,0.0,,,,,,,NE 30/1 100% COTTON CARDED YARN FOR KNITTING,TOTAL QTY: 11793.60,"TOTAL AMT: INR 1,934,150.00",HS CODE: 5205.13.10,,0.0,0,,,,SANGRUR,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,12,1,N,DC145094,0,,SEL,,2014-11-17T00:00:00.000000,S,0,2015-01-04T16:30:52,,2014-11-17T16:41:01,N,2,S,0214IM1100103,DC145094,,,,,,,0,0,1780833.6,,,0,AT SIGHT,0,,LCMDS,2014-12-27T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,PRATINAP,,0,,1780833.6,,,,0.0,1780833.6,0,2927434,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927829,,Y,,BOAN,2014-12-12T00:00:00.000000,1,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,1780833.6,,,,,,,2,Y,,,Y,LCMDCORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,COTTON YARN FOR KARDED  KNITTING,"TOTAL AMT: INR 1,780,833.60",TOTAL QTY: 11793.60 KGS,HS CODE: 5205.12.10,,0.0,0,,,,"LAMBI, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
98.5,23,8,1,N,DC145015,0,,SEL,,2014-10-28T00:00:00.000000,S,0,2015-01-11T18:45:46,,2014-10-28T17:51:09,N,2,U,2314IM0200007,DC145015,,,,,,,0,0,34750.0,,,0,30 DAYS SIGHT,300,,LCLAU,2015-01-09T00:00:00.000000,,0,,23,,N,N,,,CD0122,,,PRATINAP,,0,,34750.0,,,,0.0,34750.0,0,23952370,0,,,BIOMED INTERNATIONAL PVT LTD,,ANY BANK IN HONGKONG,CN,,COMDT54243,,23952765,,Y,,BOAN,2014-12-19T00:00:00.000000,0,23562532,0,TIA,,N,,CIF,,USD,21,UCP,,,,,USD,,,,23114400,,,,,HONGKONG,,,N,,,,,,,,A,34750.0,,,,,,,23,N,,,Y,LCLACORUSANCE,,0,,,,,NP,0,,N,,N,0.0,,,O,,,,,,,,,,,,,300,N,BOAN,0.0,,,,,,0,0.0,,,,,,,"INFUSION PUMP, SYRINGE",TOTAL QTY:61,"TOTAL PRICE USD 34,750.00",H.C:9018.39.00 & 8523.80.20,,0.0,0,,,,KATHMANDU,,0,23,,0,,,N,,,Y,,,,DC15011,0,,,,,,,N,,,,,,,,,,,,AIR,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,23,9,1,N,DC145016,0,,SEL,,2014-10-28T00:00:00.000000,S,0,2015-01-11T19:03:28,,2014-10-28T18:12:54,N,2,U,2314IM1100004,DC145016,,,,,,,0,0,1007000.0,,,0,30 DAYS SIGHT,30,,LCLAU,2015-01-09T00:00:00.000000,,0,,23,,N,N,,,CD0122,,,PRATINAP,,0,,1007000.0,,,,-1007000.0,1007000.0,0,23952352,0,,,BIOMED INTERNATIONAL PVT LTD,,ANY BANK IN INDIA,,,COMDT54243,,23952747,,Y,,BOAN,2014-12-19T00:00:00.000000,0,23562532,0,BIRATNAGAR,,N,,CIF,,INR,21,UCP,,,,,INR,,,,23114400,,,,,INDIA,,,N,,,,,,,,A,1007000.0,,,,,,,23,N,,,Y,LCLACORUSANCE,,0,,,,,IN,0,,N,,N,0.0,,,O,,,,,,,,,,,,,30,N,BOAN,0.0,,,,,,0,0.0,,,,,,,"OXYWAVE, DEFIGARD, SPANDAN",TOTAL QTY: 23,RATE:INR 1007000,H.C. NO: 9018.90.00,,0.0,0,,,,KATHMANDU,,0,23,,0,,,N,,,Y,,,,DC15011,0,,,,,,,N,,,,,,,,,,,,AIR,,,,,,,,,,,,,,2024-08-07 06:42:13.991
124.9,23,12,1,N,DC145118,0,,SEL,,2014-11-21T00:00:00.000000,S,0,2015-01-13T16:18:28,,2014-11-21T11:57:12,N,2,S,2314IM0300002,DC145118,,,,,,,0,0,14436.8,,,0,AT SIGHT,0,,LCLAS,2015-01-27T00:00:00.000000,,0,,23,,N,N,G,,CD0122,,,PRATINAP,,0,,14436.8,,,,0.0,14436.8,0,23952304,0,,,BIOMED INTERNATIONAL PVT LTD,,ANY BANK IN CHINA,CN,,COMDT54243,,23952699,,Y,,BOAN,2015-01-12T00:00:00.000000,1,23562532,0,BIRGUNJ CUSTOM OFFICE,,N,,EXW,,EUR,15,UCP,,,,,EUR,,,,23114400,,,,,CHINA,,,N,,,,,,,,A,14436.8,,,,,,,23,Y,,,Y,LCLACORSIGHT,,0,,,,,CN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,"CEILING PLATE,FITTING FOR MEDICAL GAS",TOTAL UNIT:44UNIT,TOTAL PRICE:EUR 14436.80,H.C. NO:9402.90.00,,0.0,0,,,,SUZHOU,,0,23,,0,,,N,,,Y,,,,DC15011,0,,,,,,,N,,,,,,,,,,,,SEA,,,,,,,,,,,,,,2024-08-07 06:42:13.991
100.25,23,8,1,N,DC145219,0,,SEL,,2014-12-12T00:00:00.000000,S,0,2015-01-16T15:06:57,,2014-12-12T14:23:07,N,2,S,2314IM0200008,DC145219,,,,,,,0,0,72630.0,,,0,AT SIGHT,0,,LCLAS,2015-03-05T00:00:00.000000,,0,,23,,N,N,G,,CD0122,,,PRATINAP,,0,,72630.0,,,,0.0,72630.0,0,23952334,0,,,BIOMED INTERNATIONAL PVT LTD,,ANY BANK IN ARGENTINA,AR,,COMDT54243,,23952729,,Y,,BOAN,2015-02-08T00:00:00.000000,0,23562532,0,TIA,,N,,CIP,,USD,25,UCP,,,,,USD,,,,23114400,,,,,ARGENTINA,,,N,,,,,,,,A,72630.0,,,,,,,23,Y,,,Y,LCLACORSIGHT,,0,,,,,AR,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,GRAPHNET TS VENTILATOR,"TOTAL AMT: USD 72,630",TOTAL QTY: 8 NOS,HARMONIC CODE: 9019.20.90,,0.0,0,,,,KATHMANDU,,0,23,,0,,,N,,,Y,,,,DC15011,0,,,,,,,N,,,,,,,,,,,,SEA,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,14,1,N,DC145093,0,,SEL,,2014-11-17T00:00:00.000000,S,0,2015-01-20T16:26:41,,2014-11-17T16:14:49,N,2,S,0214IM1100102,DC145093,,,,,,,0,0,3891888.0,,,0,AT SIGHT,0,,LCMDS,2015-01-04T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,PRATINAP,,0,,3891888.0,,,,0.0,3891888.0,0,2927434,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927829,,Y,,BOAN,2014-12-20T00:00:00.000000,1,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,3891888.0,,,,,,,2,Y,,,Y,LCMDCORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,COTTON YARN FOR KARDED  KNITTING,"TOTAL AMT: INR 3,891,888",TOTAL QTY: 23587.20 KGS,HS CODE: 5205.13.10,,0.0,0,,,,"LAMBI, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,12,1,N,DC145097,0,,SEL,,2014-11-18T00:00:00.000000,S,0,2015-01-28T13:28:51,,2014-11-18T12:56:56,N,2,S,0214IM1100104,DC145097,,,,,,,0,0,2394101.0,,,0,AT SIGHT,0,,LCMDS,2015-01-09T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,NAMRATAM,,0,,2388264.0,,,,0.0,2394101.0,0,2927434,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927829,,Y,,BOAN,2014-12-25T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,2388264.0,,,,,,,2,Y,,,Y,LCMDCORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,5837.0,,,,,,0,0.0,,,,,,,COTTON VISCOSE YARN WAXED FOR  KNITTINGON CONE,"TOTAL AMT: INR 2,394,101.00","TOTAL QTY: 12,020.40 KGS",HS CODE: 5206.12.00,,0.0,0,,,,"LUDHIANA, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,17,1,N,DC145195,0,,SEL,,2014-12-08T00:00:00.000000,S,0,2015-01-28T13:29:03,,2014-12-08T15:33:33,N,2,S,0214IM1100115,DC145195,,,,,,,0,0,3844713.6,,,0,AT SIGHT,0,,LCLAS,2015-01-27T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,SM0457,,0,,3814200.0,,,,0.0,3844713.6,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2015-01-12T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,3814200.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,30513.6,,,,,,0,0.0,,,,,,,30/1 KARDED WAXED Z TWIST COTTON YARN,TOTAL QTY: 23587.20,TOTAL AMT: INR 3844713.60,HS CODE: 5205.13.10,,0.0,0,,,,"RAHON, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,13,1,N,DC145126,0,,SEL,,2014-11-23T00:00:00.000000,S,0,2015-02-05T16:11:31,,2014-11-23T14:40:30,N,2,S,0214IM1100108,DC145126,,,,,,,0,0,3561667.2,,,0,AT SIGHT,0,,LCMDS,2015-01-15T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,NAMRATAM,,0,,3561667.2,,,,0.0,3561667.2,0,2927434,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927829,,Y,,BOAN,2014-12-26T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,20,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,3561667.2,,,,,,,2,Y,,,Y,LCMDCORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,COTTON YARN  FOR KARDED KNITTING,"TOTAL AMT: INR3,561,667.20","TOTAL QTY: 23,587.20",HS CODE: 5206.12.00,,0.0,0,,,,"LAMBI, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
101.95,23,8,1,N,DC145270,0,,SEL,,2014-12-26T00:00:00.000000,S,0,2015-02-25T17:05:17,,2014-12-26T12:05:11,N,2,S,2314IM0200009,DC145270,,,,,,,0,0,23440.0,,,0,AT SIGHT,0,,LCLAS,2015-02-28T00:00:00.000000,,0,,23,,N,N,G,,CD0122,,,PRATINAP,,0,,23440.0,,,,0.0,23440.0,0,23952334,0,,,BIOMED INTERNATIONAL PVT LTD,,ANY BANK IN TAIWAN,TW,,COMDT54243,,23952729,,Y,,BOAN,2015-02-07T00:00:00.000000,0,23562532,0,BIRGUNJ CUSTOMS OFFICE,,N,,FOB,,USD,21,UCP,,,,,USD,,,,23114400,,,,,TAIWAN,,,N,,,,,,,,A,23440.0,,,,,,,23,Y,,,Y,LCLACORSIGHT,,0,,,,,TW,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,OPERATING TABLE,"TOTAL AMT: USD 23,440",TOTAL QTY: 4 UNITS,HARMONIC CODE: 9402.90.11,,0.0,0,,,,TAIWAN,,0,23,,0,,,N,,,Y,,,,DC15011,0,,,,,,,N,,,,,,,,,,,,SEA,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,17,1,N,DC155323,0,,SEL,,2015-01-04T00:00:00.000000,S,0,2015-02-26T17:20:58,,2015-01-04T16:09:57,N,2,S,0215IM1100001,DC155323,,,,,,,0,0,3821126.4,,,0,AT SIGHT,0,,LCLAS,2015-03-15T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,SM0457,,0,,3821126.4,,,,0.0,3821126.4,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2015-02-28T00:00:00.000000,1,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,3821126.4,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,NE 30/1 100% COTTON YARN FOR KARDED,TOTAL QTY: 23587.20,"TOTAL AMT: INR 3,821,126.40",HS CODE: 5205.13.10,,0.0,0,,,,HANSI,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
