acid,eod_date,tran_date_bal,tran_date_tot_tran,value_date_bal,value_date_tot_tran,end_eod_date,lchg_user_id,lchg_time,rcre_user_id,rcre_time,ts_cnt,eab_crncy_code,bank_id,last_pstd_srl_num,last_tran_sequence_num,tran_count,updated_at,year,month,day
AC25818521,2024-04-18 00:00:00.0,0.0,-2200000.0,0.0,-2200000.0,2024-04-18 00:00:00.0,FINADMIN,2024-04-19 01:38:23.0,FINADMIN,2024-04-19 01:38:23.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,18
AC41440932,2024-03-17 00:00:00.0,671958.78,-900000.0,671958.78,-900000.0,2024-03-17 00:00:00.0,FINADMIN,2024-03-18 23:22:31.0,FINADMIN,2024-03-17 23:29:36.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,17
AC41440932,2024-04-12 00:00:00.0,81834.23,9875.45,81834.23,9875.45,2024-04-24 00:00:00.0,SYSTEM,2024-04-25 18:28:28.0,FINADMIN,2024-04-13 17:45:02.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,12
AC18674572,2024-02-01 00:00:00.0,1000.0,0.0,1000.0,0.0,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 22:16:01.0,FINADMIN,2024-02-02 00:11:35.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC39898161,2024-03-01 00:00:00.0,46738.33,-4500.0,46738.33,-4500.0,2024-03-01 00:00:00.0,FINADMIN,2024-03-02 21:51:45.0,FINADMIN,2024-03-01 23:13:35.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,1
AC48004481,2024-01-15 00:00:00.0,0.0,0.0,0.0,0.0,2024-01-15 00:00:00.0,FINADMIN,2024-01-17 02:05:09.0,FINADMIN,2024-01-15 23:03:31.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,15
AC48004481,2024-03-01 00:00:00.0,0.0,0.0,0.0,0.0,2024-03-01 00:00:00.0,FINADMIN,2024-03-02 21:51:05.0,FINADMIN,2024-03-01 23:12:15.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,1
AC95816171,2024-05-01 00:00:00.0,689204.36,0.0,689204.36,0.0,2024-05-01 00:00:00.0,SYSTEM,2024-05-02 15:06:05.0,SYSTEM,2024-05-01 15:04:39.0,2,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,1
AC95816171,2024-06-01 00:00:00.0,1840649.36,0.0,1840649.36,0.0,2024-06-01 00:00:00.0,SYSTEM,2024-06-02 19:43:53.0,SYSTEM,2024-05-31 21:39:39.0,2,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,1
AC59002980,2024-03-02 00:00:00.0,18057.24,-160.0,18057.24,-160.0,2024-03-07 00:00:00.0,FINADMIN,2024-03-09 20:38:20.0,FINADMIN,2024-03-02 21:51:39.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC59002980,2024-04-04 00:00:00.0,375.36,-350.0,375.36,-350.0,2024-04-06 00:00:00.0,FINADMIN,2024-04-08 00:44:29.0,FINADMIN,2024-04-05 00:50:01.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,4
AC16074515,2024-03-21 00:00:00.0,17500.0,2500.0,17500.0,2500.0,2024-05-20 00:00:00.0,FINADMIN,2024-05-21 23:11:43.0,FINADMIN,2024-03-21 23:30:53.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,21
AC24096475,2024-05-10 00:00:00.0,20000.0,2500.0,20000.0,2500.0,2024-06-09 00:00:00.0,FINADMIN,2024-06-10 23:48:40.0,FINADMIN,2024-05-10 23:33:22.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,10
AC36388884,2024-05-16 00:00:00.0,-757937.04,43725.63,-757937.04,43725.63,2024-06-05 00:00:00.0,SYSTEM,2024-06-06 15:41:44.0,FINADMIN,2024-05-16 23:57:34.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,16
AC69058341,2024-04-12 00:00:00.0,461.55,0.71,461.55,0.71,2099-12-31 00:00:00.0,FINADMIN,2024-04-13 17:55:12.0,FINADMIN,2024-04-13 17:55:12.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,12
AC54231965,2024-06-06 00:00:00.0,6480.63,6480.63,6480.63,6480.63,2024-06-11 00:00:00.0,FINADMIN,2024-06-13 01:03:56.0,SYSTEM,2024-06-06 15:12:14.0,2,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,6
AC86294851,2024-03-01 00:00:00.0,-4792623.94,7051.59,-4792623.94,7051.59,2024-03-17 00:00:00.0,FINADMIN,2024-03-18 23:22:35.0,FINADMIN,2024-03-01 23:12:53.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,1
AC56711805,2024-02-28 00:00:00.0,-4936406.75,2937.75,-4936406.75,2937.75,2024-03-17 00:00:00.0,FINADMIN,2024-03-18 23:22:35.0,FINADMIN,2024-02-29 01:21:41.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,28
AC82141280,2024-02-11 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-02-11 23:48:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,11
AC43612531,2024-02-11 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-02-11 23:48:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,11
AC82397227,2024-02-11 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-02-11 23:48:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,11
AC70936159,2024-02-14 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-02-15 01:14:26.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,14
AC73198142,2024-02-14 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-02-15 01:14:26.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,14
AC29258958,2024-02-14 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-02-15 01:14:26.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,14
AC31550753,2024-02-14 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-02-15 01:14:26.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,14
AC66382837,2024-02-14 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-02-15 01:14:26.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,14
AC16364827,2024-02-14 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-02-15 01:14:26.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,14
AC98920443,2024-02-14 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-02-15 01:14:26.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,14
AC54412235,2024-02-14 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-02-15 01:14:26.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,14
AC10092609,2024-02-14 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-14 00:00:00.0,FINADMIN,2024-02-16 23:10:18.0,FINADMIN,2024-02-15 01:14:26.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,14
AC44206585,2024-02-14 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-14 00:00:00.0,FINADMIN,2024-02-16 23:10:18.0,FINADMIN,2024-02-15 01:14:26.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,14
AC93944136,2024-02-14 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-14 00:00:00.0,FINADMIN,2024-02-16 23:10:18.0,FINADMIN,2024-02-15 01:14:26.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,14
AC12024894,2024-02-14 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-14 00:00:00.0,FINADMIN,2024-02-16 23:10:18.0,FINADMIN,2024-02-15 01:14:26.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,14
AC98177947,2024-02-14 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-14 00:00:00.0,FINADMIN,2024-02-16 23:10:18.0,FINADMIN,2024-02-15 01:14:26.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,14
AC82246708,2024-02-14 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-14 00:00:00.0,FINADMIN,2024-02-16 23:10:18.0,FINADMIN,2024-02-15 01:14:26.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,14
AC15430915,2024-02-14 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-14 00:00:00.0,FINADMIN,2024-02-16 23:10:18.0,FINADMIN,2024-02-15 01:14:26.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,14
AC36858495,2024-02-14 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-14 00:00:00.0,FINADMIN,2024-02-16 23:10:18.0,FINADMIN,2024-02-15 01:14:26.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,14
AC22907120,2024-02-22 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-02-23 01:15:59.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC22907120,2024-03-07 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-08 00:00:00.0,FINADMIN,2024-03-08 18:05:41.0,FINADMIN,2024-03-07 23:46:09.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,7
AC21730402,2024-02-22 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-02-23 01:15:59.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC49752708,2024-03-07 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-08 00:00:00.0,FINADMIN,2024-03-08 18:05:41.0,FINADMIN,2024-03-07 23:46:09.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,7
AC62095854,2024-02-22 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-02-23 01:15:59.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC63873289,2024-02-22 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-02-23 01:15:59.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC61329842,2024-02-22 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-02-23 01:15:59.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC56791652,2024-02-22 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-02-23 01:15:59.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC55234408,2024-02-22 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-02-23 01:15:59.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC75781875,2024-02-22 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-02-23 01:15:59.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC77160651,2024-03-07 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-08 00:00:00.0,FINADMIN,2024-03-08 18:05:41.0,FINADMIN,2024-03-07 23:46:09.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,7
AC75898780,2024-03-07 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-08 00:00:00.0,FINADMIN,2024-03-08 18:05:41.0,FINADMIN,2024-03-07 23:46:09.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,7
AC24962454,2024-02-23 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-02-23 22:27:36.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,23
AC94068076,2024-02-23 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-25 00:00:00.0,FINADMIN,2024-02-26 23:47:28.0,FINADMIN,2024-02-23 22:27:36.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,23
AC70027118,2024-02-23 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-25 00:00:00.0,FINADMIN,2024-02-26 23:47:28.0,FINADMIN,2024-02-23 22:27:36.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,23
AC74198539,2024-03-07 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-08 00:00:00.0,FINADMIN,2024-03-08 18:05:42.0,FINADMIN,2024-03-07 23:46:09.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,7
AC18229542,2024-02-29 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-01 00:44:08.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,29
AC18229542,2024-03-07 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-08 00:00:00.0,FINADMIN,2024-03-08 18:05:42.0,FINADMIN,2024-03-07 23:46:09.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,7
AC49178919,2024-03-07 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-08 00:00:00.0,FINADMIN,2024-03-08 18:05:42.0,FINADMIN,2024-03-07 23:46:09.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,7
AC15592333,2024-02-29 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-01 00:44:08.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,29
AC39213073,2024-02-29 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-01 00:44:08.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,29
AC39213073,2024-03-07 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-08 00:00:00.0,FINADMIN,2024-03-08 18:05:42.0,FINADMIN,2024-03-07 23:46:09.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,7
AC64549717,2024-03-02 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-02 21:51:50.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC93351059,2024-03-02 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-02 21:51:50.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC98327657,2024-03-03 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-04 00:19:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,3
AC98180696,2024-03-03 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-04 00:19:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,3
AC42977953,2024-03-03 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-04 00:19:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,3
AC35764831,2024-03-03 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-04 00:19:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,3
AC62764292,2024-03-03 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-04 00:19:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,3
AC73262382,2024-03-05 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-05 23:58:30.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,5
AC40916195,2024-03-05 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-05 23:58:30.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,5
AC54791561,2024-03-05 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-05 23:58:30.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,5
AC99925221,2024-03-05 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-05 23:58:30.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,5
AC44035925,2024-03-05 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-05 23:58:30.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,5
AC89719483,2024-03-05 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-05 23:58:30.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,5
AC53878186,2024-03-05 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-05 23:58:30.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,5
AC89326104,2024-03-05 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-05 23:58:30.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,5
AC56652393,2024-03-05 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-05 23:58:30.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,5
AC88985620,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC16707982,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC95869581,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC97237952,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC30703269,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC24395585,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC43228688,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC61948571,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC92759849,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC88662213,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC12507461,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC77670536,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC27089652,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC87749830,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC14336941,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC92402066,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC58331893,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC98837630,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC11246444,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC90727769,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC57941741,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC95913834,2024-04-23 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-04-30 00:00:00.0,FINADMIN,2024-05-01 22:56:10.0,FINADMIN,2024-04-23 19:13:24.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,23
AC95913834,2024-05-01 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-05-02 00:00:00.0,FINADMIN,2024-05-02 21:54:57.0,FINADMIN,2024-05-01 22:56:10.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,1
AC55339732,2024-04-23 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-04-29 00:00:00.0,FINADMIN,2024-04-30 23:45:16.0,FINADMIN,2024-04-23 19:13:24.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,23
AC31940929,2024-05-21 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-05-27 00:00:00.0,FINADMIN,2024-05-28 21:04:56.0,FINADMIN,2024-05-21 23:11:52.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,21
AC43999809,2024-05-01 00:00:00.0,105334.49,2007.52,105334.49,2007.52,2024-05-02 00:00:00.0,FINADMIN,2024-05-04 03:11:50.0,SYSTEM,2024-05-01 15:56:27.0,2,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,1
