acid,ts_cnt,adj_amt,bank_id,del_flg,srl_num,tran_id,adj_date,dmd_date,shdl_num,lchg_time,rcre_time,tran_date,dmd_flow_id,dmd_srl_num,lchg_user_id,rcre_user_id,oflow_adj_flg,waiver_record,waiver_srl_num,part_tran_srl_num,updated_at
AC15071859,0,290.98,1,N,1,S10943708,2024-01-01T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-01-01T22:47:38,2024-01-01T22:47:38,2024-01-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC27364136,0,38625.6,1,N,1,S10974512,2024-01-01T00:00:00.000000,2024-01-01T00:00:00.000000,4,2024-01-01T23:39:17,2024-01-01T23:39:17,2024-01-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,6,2024-08-07 06:50:53.621
AC88184196,0,5960.65,1,N,4,S11401727,2024-01-02T00:00:00.000000,2023-11-01T00:00:00.000000,1,2024-01-02T21:58:12,2024-01-02T21:58:12,2024-01-02T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC88184196,0,3463.06,1,N,1,S11401757,2024-01-02T00:00:00.000000,2023-11-01T00:00:00.000000,1,2024-01-02T21:58:20,2024-01-02T21:58:20,2024-01-02T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC45914738,0,6028.48,1,N,2,S11404370,2024-01-02T00:00:00.000000,2023-12-01T00:00:00.000000,3,2024-01-02T22:11:51,2024-01-02T22:11:51,2024-01-02T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC45914738,0,3543.63,1,N,1,S11404394,2024-01-02T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-01-02T22:11:59,2024-01-02T22:11:59,2024-01-02T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC45914738,0,3427.89,1,N,1,S11404413,2024-01-02T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-01-02T22:12:06,2024-01-02T22:12:06,2024-01-02T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC88184196,0,576.29,1,N,1,S11494040,2024-01-02T00:00:00.000000,2023-12-01T00:00:00.000000,1,2024-01-03T01:44:03,2024-01-03T01:44:03,2024-01-02T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,14,2024-08-07 06:50:53.621
AC81589306,0,21345.46,1,N,2,S11955496,2024-01-03T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-01-03T23:35:22,2024-01-03T23:35:22,2024-01-03T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,34,2024-08-07 06:50:53.621
AC81589306,0,24134.99,1,N,1,S11955616,2024-01-03T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-01-03T23:35:37,2024-01-03T23:35:37,2024-01-03T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,32,2024-08-07 06:50:53.621
AC39239172,0,29413.72,1,N,3,S12887653,2024-01-05T00:00:00.000000,2023-11-01T00:00:00.000000,3,2024-01-05T19:00:33,2024-01-05T19:00:33,2024-01-05T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC39239172,0,586.28,1,N,1,S12887718,2024-01-05T00:00:00.000000,2023-12-01T00:00:00.000000,3,2024-01-05T19:00:41,2024-01-05T19:00:41,2024-01-05T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC44054040,0,1500000.0,1,N,1,S14319608,2024-01-08T00:00:00.000000,2023-11-21T00:00:00.000000,1,2024-01-08T18:43:32,2024-01-08T18:43:32,2024-01-08T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC44054040,0,19676.71,1,N,1,S14319943,2024-01-08T00:00:00.000000,2023-11-16T00:00:00.000000,1,2024-01-08T18:44:01,2024-01-08T18:44:01,2024-01-08T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC44054040,0,15131.51,1,N,1,S14319943,2024-01-08T00:00:00.000000,2023-12-16T00:00:00.000000,1,2024-01-08T18:44:01,2024-01-08T18:44:01,2024-01-08T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC44054040,0,19430.14,1,N,1,S14319943,2024-01-08T00:00:00.000000,2023-10-17T00:00:00.000000,1,2024-01-08T18:44:01,2024-01-08T18:44:01,2024-01-08T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC44054040,0,2580.82,1,N,1,S14319943,2024-01-08T00:00:00.000000,2023-11-21T00:00:00.000000,1,2024-01-08T18:44:01,2024-01-08T18:44:01,2024-01-08T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC88184196,0,15000.0,1,N,2,S14339880,2024-01-08T00:00:00.000000,2023-12-01T00:00:00.000000,1,2024-01-08T19:22:58,2024-01-08T19:22:58,2024-01-08T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC35880416,0,1760.37,1,N,2,S14380343,2024-01-08T00:00:00.000000,2023-08-01T00:00:00.000000,3,2024-01-08T21:34:36,2024-01-08T21:34:36,2024-01-08T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC35880416,0,4975.23,1,N,1,S14380377,2024-01-08T00:00:00.000000,2023-08-01T00:00:00.000000,3,2024-01-08T21:34:45,2024-01-08T21:34:45,2024-01-08T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC35880416,0,26833.95,1,N,1,S14380399,2024-01-08T00:00:00.000000,2023-09-01T00:00:00.000000,3,2024-01-08T21:34:51,2024-01-08T21:34:51,2024-01-08T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC35880416,0,4901.65,1,N,1,S14380432,2024-01-08T00:00:00.000000,2023-09-01T00:00:00.000000,3,2024-01-08T21:34:59,2024-01-08T21:34:59,2024-01-08T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC35880416,0,5190.86,1,N,1,S14380458,2024-01-08T00:00:00.000000,2023-10-01T00:00:00.000000,3,2024-01-08T21:35:07,2024-01-08T21:35:07,2024-01-08T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC35880416,0,26544.74,1,N,1,S14380484,2024-01-08T00:00:00.000000,2023-10-01T00:00:00.000000,3,2024-01-08T21:35:15,2024-01-08T21:35:15,2024-01-08T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC35880416,0,27934.54,1,N,1,S14380522,2024-01-08T00:00:00.000000,2023-11-01T00:00:00.000000,3,2024-01-08T21:35:22,2024-01-08T21:35:22,2024-01-08T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC35880416,0,3801.06,1,N,1,S14380553,2024-01-08T00:00:00.000000,2023-11-01T00:00:00.000000,3,2024-01-08T21:35:31,2024-01-08T21:35:31,2024-01-08T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC35880416,0,4786.5,1,N,1,S14380591,2024-01-08T00:00:00.000000,2023-12-01T00:00:00.000000,3,2024-01-08T21:35:39,2024-01-08T21:35:39,2024-01-08T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC35880416,0,26949.1,1,N,1,S14380621,2024-01-08T00:00:00.000000,2023-12-01T00:00:00.000000,3,2024-01-08T21:35:47,2024-01-08T21:35:47,2024-01-08T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC35880416,0,4485.92,1,N,1,S14380650,2024-01-08T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-01-08T21:35:55,2024-01-08T21:35:55,2024-01-08T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC35880416,0,27249.68,1,N,1,S14380690,2024-01-08T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-01-08T21:36:05,2024-01-08T21:36:05,2024-01-08T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC45914738,0,9000.0,1,N,2,S14388238,2024-01-08T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-01-08T22:16:55,2024-01-08T22:16:55,2024-01-08T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC30759555,0,4674.13,1,N,1,S14399258,2024-01-08T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-01-08T23:22:20,2024-01-08T23:22:20,2024-01-08T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,24,2024-08-07 06:50:53.621
AC30759555,0,17586.1,1,N,1,S14399309,2024-01-08T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-01-08T23:22:28,2024-01-08T23:22:28,2024-01-08T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,18,2024-08-07 06:50:53.621
AC15071859,0,42735.69,1,N,2,S14443906,2024-01-08T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-01-09T00:16:12,2024-01-09T00:16:12,2024-01-08T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,20,2024-08-07 06:50:53.621
AC15071859,0,7660.13,1,N,1,S14443990,2024-01-08T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-01-09T00:16:19,2024-01-09T00:16:19,2024-01-08T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,10,2024-08-07 06:50:53.621
AC56090371,0,12529.44,1,N,1,S14918638,2024-01-09T00:00:00.000000,2023-10-07T00:00:00.000000,1,2024-01-09T23:07:05,2024-01-09T23:07:05,2024-01-09T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,10638.12,1,N,2,S14918662,2024-01-09T00:00:00.000000,2023-10-12T00:00:00.000000,2,2024-01-09T23:07:13,2024-01-09T23:07:13,2024-01-09T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,16949.89,1,N,1,S14918681,2024-01-09T00:00:00.000000,2023-10-12T00:00:00.000000,2,2024-01-09T23:07:20,2024-01-09T23:07:20,2024-01-09T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,9867.39,1,N,1,S14918694,2024-01-09T00:00:00.000000,2023-11-12T00:00:00.000000,2,2024-01-09T23:07:27,2024-01-09T23:07:27,2024-01-09T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC38297548,0,55231.77,1,N,1,S15443926,2024-01-10T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-01-11T00:20:24,2024-01-11T00:20:24,2024-01-10T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,8,2024-08-07 06:50:53.621
AC84517231,0,50074.45,1,N,2,S15443926,2024-01-10T00:00:00.000000,2024-01-01T00:00:00.000000,4,2024-01-11T00:20:24,2024-01-11T00:20:24,2024-01-10T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,4,2024-08-07 06:50:53.621
AC38297548,0,1579.67,1,N,1,S15444035,2024-01-10T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-01-11T00:20:46,2024-01-11T00:20:46,2024-01-10T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,8,2024-08-07 06:50:53.621
AC84517231,0,5689.9,1,N,1,S15444035,2024-01-10T00:00:00.000000,2024-01-01T00:00:00.000000,4,2024-01-11T00:20:46,2024-01-11T00:20:46,2024-01-10T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,4,2024-08-07 06:50:53.621
AC27364136,0,4396.5,1,N,2,S16692000,2024-01-13T00:00:00.000000,2024-01-01T00:00:00.000000,4,2024-01-13T12:05:15,2024-01-13T12:05:15,2024-01-13T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC27364136,0,11303.5,1,N,1,S16692052,2024-01-13T00:00:00.000000,2024-01-01T00:00:00.000000,4,2024-01-13T12:05:21,2024-01-13T12:05:21,2024-01-13T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC89267875,0,31264.04,1,N,1,S16841961,2024-01-13T00:00:00.000000,2023-11-01T00:00:00.000000,7,2024-01-13T17:17:27,2024-01-13T17:17:27,2024-01-13T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC89267875,0,35012.94,1,N,1,S16842018,2024-01-13T00:00:00.000000,2023-12-01T00:00:00.000000,7,2024-01-13T17:17:33,2024-01-13T17:17:33,2024-01-13T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC89267875,0,47685.26,1,N,2,S16842094,2024-01-13T00:00:00.000000,2023-12-01T00:00:00.000000,7,2024-01-13T17:17:41,2024-01-13T17:17:41,2024-01-13T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC89267875,0,37.76,1,N,1,S17001281,2024-01-13T00:00:00.000000,2024-01-01T00:00:00.000000,7,2024-01-14T03:17:27,2024-01-14T03:17:27,2024-01-13T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,4,2024-08-07 06:50:53.621
AC46380473,0,17.56,1,N,1,S17596888,2024-01-14T00:00:00.000000,2024-01-14T00:00:00.000000,1,2024-01-15T09:25:02,2024-01-15T09:25:02,2024-01-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,74,2024-08-07 06:50:53.621
AC39239172,0,24000.0,1,N,1,S17630885,2024-01-14T00:00:00.000000,2023-12-01T00:00:00.000000,3,2024-01-15T10:08:19,2024-01-15T10:08:19,2024-01-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,30,2024-08-07 06:50:53.621
AC25296853,0,103194.71,1,N,1,S17641861,2024-01-14T00:00:00.000000,2024-01-14T00:00:00.000000,1,2024-01-15T10:21:41,2024-01-15T10:21:41,2024-01-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,76,2024-08-07 06:50:53.621
AC77025222,0,185607.12,1,N,1,S17724472,2024-01-14T00:00:00.000000,2024-01-14T00:00:00.000000,1,2024-01-15T12:06:44,2024-01-15T12:06:44,2024-01-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,76,2024-08-07 06:50:53.621
AC75760817,0,71149.4,1,N,1,S17738771,2024-01-14T00:00:00.000000,2024-01-14T00:00:00.000000,1,2024-01-15T12:26:36,2024-01-15T12:26:36,2024-01-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,54,2024-08-07 06:50:53.621
AC13125027,0,34.46,1,N,1,S17763809,2024-01-14T00:00:00.000000,2024-01-14T00:00:00.000000,1,2024-01-15T13:00:26,2024-01-15T13:00:26,2024-01-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,12,2024-08-07 06:50:53.621
AC81992764,0,3075.64,1,N,1,S17764255,2024-01-14T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-01-15T13:01:43,2024-01-15T13:01:43,2024-01-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,62,2024-08-07 06:50:53.621
AC43101700,0,33469.98,1,N,1,S17777823,2024-01-14T00:00:00.000000,2024-01-14T00:00:00.000000,2,2024-01-15T13:18:39,2024-01-15T13:18:39,2024-01-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,20,2024-08-07 06:50:53.621
AC39239172,0,1165.21,1,N,2,S19037640,2024-01-17T00:00:00.000000,2023-12-01T00:00:00.000000,3,2024-01-18T01:32:14,2024-01-18T01:32:14,2024-01-17T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC39239172,0,30644.62,1,N,2,S19037701,2024-01-17T00:00:00.000000,2023-12-01T00:00:00.000000,3,2024-01-18T01:32:22,2024-01-18T01:32:22,2024-01-17T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC74692258,0,944.4,1,N,1,S19037849,2024-01-17T00:00:00.000000,2023-11-09T00:00:00.000000,1,2024-01-18T01:32:43,2024-01-18T01:32:43,2024-01-17T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC25446840,0,12226.6,1,N,1,S19037897,2024-01-17T00:00:00.000000,2023-11-09T00:00:00.000000,1,2024-01-18T01:32:51,2024-01-18T01:32:51,2024-01-17T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC88184196,0,30254.59,1,N,3,S19037946,2024-01-17T00:00:00.000000,2023-12-01T00:00:00.000000,1,2024-01-18T01:32:59,2024-01-18T01:32:59,2024-01-17T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC88184196,0,5092.83,1,N,1,S19037992,2024-01-17T00:00:00.000000,2023-12-01T00:00:00.000000,1,2024-01-18T01:33:06,2024-01-18T01:33:06,2024-01-17T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC49448354,0,3.73,1,N,1,S19072673,2024-01-17T00:00:00.000000,2024-01-14T00:00:00.000000,1,2024-01-18T03:31:21,2024-01-18T03:31:21,2024-01-17T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,4,2024-08-07 06:50:53.621
AC27364136,0,88.25,1,N,2,S19072958,2024-01-17T00:00:00.000000,2024-01-01T00:00:00.000000,4,2024-01-18T03:31:46,2024-01-18T03:31:46,2024-01-17T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC25446840,0,317.21,1,N,1,S19088202,2024-01-17T00:00:00.000000,2024-01-14T00:00:00.000000,1,2024-01-18T03:50:07,2024-01-18T03:50:07,2024-01-17T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,6,2024-08-07 06:50:53.621
AC74692258,0,24.51,1,N,1,S19088202,2024-01-17T00:00:00.000000,2024-01-14T00:00:00.000000,1,2024-01-18T03:50:07,2024-01-18T03:50:07,2024-01-17T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,4,2024-08-07 06:50:53.621
AC88184196,0,1158.28,1,N,1,S19088494,2024-01-17T00:00:00.000000,2024-01-01T00:00:00.000000,1,2024-01-18T03:50:30,2024-01-18T03:50:30,2024-01-17T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,8,2024-08-07 06:50:53.621
AC39239172,0,2000.0,1,N,1,S19117947,2024-01-17T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-01-18T04:26:22,2024-01-18T04:26:22,2024-01-17T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,8,2024-08-07 06:50:53.621
AC55006188,0,2200.55,1,N,2,S19542011,2024-01-18T00:00:00.000000,2023-11-12T00:00:00.000000,2,2024-01-18T20:05:31,2024-01-18T20:05:31,2024-01-18T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,16570.45,1,N,1,S19542076,2024-01-18T00:00:00.000000,2023-11-12T00:00:00.000000,2,2024-01-18T20:05:39,2024-01-18T20:05:39,2024-01-18T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,18072.15,1,N,1,S19542128,2024-01-18T00:00:00.000000,2023-12-12T00:00:00.000000,2,2024-01-18T20:05:46,2024-01-18T20:05:46,2024-01-18T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,10566.24,1,N,1,S19542175,2024-01-18T00:00:00.000000,2023-12-12T00:00:00.000000,2,2024-01-18T20:05:54,2024-01-18T20:05:54,2024-01-18T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC56090371,0,418.03,1,N,1,S19642329,2024-01-18T00:00:00.000000,2024-01-14T00:00:00.000000,1,2024-01-19T03:26:35,2024-01-19T03:26:35,2024-01-18T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,4,2024-08-07 06:50:53.621
AC55006188,0,1172.58,1,N,1,S19642848,2024-01-18T00:00:00.000000,2024-01-12T00:00:00.000000,2,2024-01-19T03:27:55,2024-01-19T03:27:55,2024-01-18T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,12,2024-08-07 06:50:53.621
AC89267875,0,16000.0,1,N,2,S24271301,2024-01-28T00:00:00.000000,2024-01-01T00:00:00.000000,7,2024-01-28T12:56:23,2024-01-28T12:56:23,2024-01-28T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC89267875,0,63738.09,1,N,3,S24863337,2024-01-29T00:00:00.000000,2024-01-01T00:00:00.000000,7,2024-01-29T14:56:12,2024-01-29T14:56:12,2024-01-29T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC89267875,0,35885.26,1,N,1,S24863395,2024-01-29T00:00:00.000000,2024-01-01T00:00:00.000000,7,2024-01-29T14:56:21,2024-01-29T14:56:21,2024-01-29T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC45914738,0,735.92,1,N,3,S26395110,2024-02-01T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-02-01T15:51:56,2024-02-01T15:51:56,2024-02-01T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC30759555,0,4.86,1,N,1,S26535868,2024-02-01T00:00:00.000000,2024-02-01T00:00:00.000000,3,2024-02-01T20:51:31,2024-02-01T20:51:31,2024-02-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,20,2024-08-07 06:50:53.621
AC84517231,0,2374.93,1,N,1,S26535836,2024-02-01T00:00:00.000000,2024-02-01T00:00:00.000000,4,2024-02-01T20:51:31,2024-02-01T20:51:31,2024-02-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,74,2024-08-07 06:50:53.621
AC68768599,0,4233.04,1,N,1,S26535868,2024-02-01T00:00:00.000000,2024-02-01T00:00:00.000000,1,2024-02-01T20:51:32,2024-02-01T20:51:32,2024-02-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,78,2024-08-07 06:50:53.621
AC68768599,0,6628.2,1,N,1,S26536031,2024-02-01T00:00:00.000000,2024-02-01T00:00:00.000000,1,2024-02-01T20:51:53,2024-02-01T20:51:53,2024-02-01T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,24,2024-08-07 06:50:53.621
AC39284614,0,11054.25,1,N,1,S26543529,2024-02-01T00:00:00.000000,2024-02-01T00:00:00.000000,1,2024-02-01T21:03:52,2024-02-01T21:03:52,2024-02-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,72,2024-08-07 06:50:53.621
AC39284614,0,1676.52,1,N,1,S26543754,2024-02-01T00:00:00.000000,2024-02-01T00:00:00.000000,1,2024-02-01T21:04:14,2024-02-01T21:04:14,2024-02-01T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,32,2024-08-07 06:50:53.621
AC81589306,0,20635.41,1,N,1,S26557863,2024-02-01T00:00:00.000000,2024-02-01T00:00:00.000000,3,2024-02-01T21:27:13,2024-02-01T21:27:13,2024-02-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,84,2024-08-07 06:50:53.621
AC81589306,0,24943.69,1,N,1,S26558149,2024-02-01T00:00:00.000000,2024-02-01T00:00:00.000000,3,2024-02-01T21:27:35,2024-02-01T21:27:35,2024-02-01T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,32,2024-08-07 06:50:53.621
AC45914738,0,3279.37,1,N,1,S26559524,2024-02-01T00:00:00.000000,2024-02-01T00:00:00.000000,3,2024-02-01T21:29:51,2024-02-01T21:29:51,2024-02-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC45914738,0,12984.71,1,N,1,S26559751,2024-02-01T00:00:00.000000,2024-02-01T00:00:00.000000,3,2024-02-01T21:30:14,2024-02-01T21:30:14,2024-02-01T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,24,2024-08-07 06:50:53.621
AC15071859,0,68.04,1,N,1,S26586811,2024-02-01T00:00:00.000000,2024-02-01T00:00:00.000000,3,2024-02-01T22:16:24,2024-02-01T22:16:24,2024-02-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,36,2024-08-07 06:50:53.621
AC27364136,0,145.24,1,N,1,S26606287,2024-02-01T00:00:00.000000,2024-02-01T00:00:00.000000,4,2024-02-01T22:48:45,2024-02-01T22:48:45,2024-02-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,6,2024-08-07 06:50:53.621
AC39239172,0,50000.0,1,N,2,S26613827,2024-02-01T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-02-01T23:03:08,2024-02-01T23:03:08,2024-02-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,12,2024-08-07 06:50:53.621
AC35880416,0,10944.05,1,N,1,S26616563,2024-02-01T00:00:00.000000,2024-02-01T00:00:00.000000,3,2024-02-01T23:08:07,2024-02-01T23:08:07,2024-02-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,56,2024-08-07 06:50:53.621
AC39239172,0,1164.86,1,N,1,S27702367,2024-02-04T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-02-04T12:26:15,2024-02-04T12:26:15,2024-02-04T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC39239172,0,3231.25,1,N,3,S27702455,2024-02-04T00:00:00.000000,2024-01-01T00:00:00.000000,3,2024-02-04T12:26:22,2024-02-04T12:26:22,2024-02-04T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC39239172,0,603.89,1,N,1,S27989622,2024-02-04T00:00:00.000000,2024-02-01T00:00:00.000000,3,2024-02-04T21:25:23,2024-02-04T21:25:23,2024-02-04T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,10,2024-08-07 06:50:53.621
AC15071859,0,41810.88,1,N,2,S27993390,2024-02-04T00:00:00.000000,2024-02-01T00:00:00.000000,3,2024-02-04T21:29:58,2024-02-04T21:29:58,2024-02-04T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,16,2024-08-07 06:50:53.621
