mer_code,mer_ense,mer_iden,mer_loca,mer_token,mer_ammf_ide,mer_ban_code,mer_bra_code,mer_cit_code,mer_com_code,mer_mag_code,mer_map_code,mer_mca_code,mer_mer_code,mer_mgr_code,mer_mpr_code,mer_per_code,mer_pmg_code,mer_pmo_code,mer_pro_code,mer_slb_code,mer_visa_mvv,mer_acti_code,mer_amex_iden,mer_capi_amou,mer_chba_moun,mer_chba_year,mer_cheq_name,mer_cnss_numb,mer_comm_moun,mer_comm_year,mer_comp_type,mer_cont_numb,mer_corp_name,mer_crea_date,mer_fees_moun,mer_fees_year,mer_gene_stat,mer_grou_acco,mer_impr_numb,mer_lice_numb,mer_migs_flag,mer_pare_flag,mer_pour_moun,mer_pour_year,mer_pseu_iden,mer_requ_moun,mer_requ_year,mer_sign_date,mer_sire_numb,mer_spli_flag,mer_stat_code,mer_stat_date,mer_stat_freq,mer_stat_supp,mer_term_numb,mer_turn_moun,mer_turn_year,mer_upda_date,mer_chba_moun_g,mer_chba_year_2,mer_chba_year_3,mer_chba_year_g,mer_comm_moun_g,mer_comm_year_2,mer_comm_year_3,mer_comm_year_g,mer_fees_moun_g,mer_fees_year_2,mer_fees_year_3,mer_fees_year_g,mer_pour_moun_g,mer_pour_year_2,mer_pour_year_3,mer_pour_year_g,mer_requ_moun_g,mer_requ_year_2,mer_requ_year_3,mer_requ_year_g,mer_turn_moun_g,mer_turn_year_2,mer_turn_year_3,mer_turn_year_g,mer_acqu_inst_id,mer_card_acce_id,mer_card_acce_id2,mer_chba_year_2_g,mer_chba_year_3_g,mer_comm_year_2_g,mer_comm_year_3_g,mer_cur_code_refe,mer_defa_acc_code,mer_fees_year_2_g,mer_fees_year_3_g,mer_merchant_card,mer_pour_year_2_g,mer_pour_year_3_g,mer_requ_year_2_g,mer_requ_year_3_g,mer_stat_per_code,mer_turn_year_2_g,mer_turn_year_3_g,mer_chba_last_year,mer_comm_effe_date,mer_comm_last_year,mer_comm_regi_numb,mer_fees_last_year,mer_fisc_iden_numb,mer_last_paym_date,mer_last_stat_date,mer_pour_last_year,mer_requ_last_year,mer_turn_last_year,mer_chba_last_year_g,mer_comm_last_year_g,mer_fees_last_year_g,mer_pour_last_year_g,mer_requ_last_year_g,mer_turn_last_year_g,mer_grou_indi_f060_05,updated_at
2310401,KUNAL VIJAY TRADERS,100753995243851,SURKHET ROAD,,,1,5381.0,70041.0,1154721,,,1,,,65241.0,,,1,,,,1013380.0,,,,,,,,,3,,KUNAL VIJAY TRADERS,2020-01-28T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653372,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310421,SMART GAUTAM AUTO PARTS PVT. LTD.,100786755243852,CHAUTHE ,,,1,5129.0,69561.0,1154721,,,1,,,65241.0,,,1,,,,1014960.0,,,,,,,,,3,,SMART GAUTAM AUTO PARTS PVT. LTD.,2020-01-28T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653373,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310441,HARDIK INTER- TRADE & SUPPLIERS (P.) LTD,100747895243854,POKHARA,,,1,5185.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,1006980.0,,,,,,,,,3,,HARDIK INTER- TRADE & SUPPLIERS (P.) LTD.,2020-01-28T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653374,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310461,RAINBOW FURNITURE PVT. LTD.,100757125243856,SAMAKUSHI,,,1,5457.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,9.0,,,,,,,,,3,,RAINBOW FURNITURE PVT. LTD.,2020-01-28T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653375,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310481,ABSOLUTE AUTO,100786755243857,ITAHARI,,,1,5286.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,1014960.0,,,,,,,,,3,,ABSOLUTE AUTO,2020-01-28T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653376,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310501,SKY HANDICRAFT,100759715243858,SATHGHUMTI,,,1,5207.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,53.0,,,,,,,,,3,,SKY HANDICRAFT,2020-01-28T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653377,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310521,VILLA SEVENTY TWO PVT.LTD.,100758145243859,UTTARDHOKA,,,1,5383.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,72.0,,,,,,,,,3,,VILLA SEVENTY TWO PVT.LTD.,2020-01-28T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653378,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310541,KHADA DEVI DHUWANI SEWA,100786755243860,TOKHA,,,1,5480.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,1014960.0,,,,,,,,,3,,KHADA DEVI DHUWANI SEWA,2020-01-28T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653379,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310561,HOTEL SITAL AND PARTY PALACE,100770115243862,SHIVADHARA CHOWK ,,,1,5137.0,69441.0,1154721,,,1,,,65241.0,,,1,,,,5.0,,,,,,,,,3,,HOTEL SITAL AND PARTY PALACE,2020-01-28T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653380,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310581,THE OASIS,100772965243863,ASON,,,1,5268.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,1014140.0,,,,,,,,,3,,THE OASIS,2020-01-28T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653381,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310601,SHITALA STORE,100754115243865,CHAKOSIBARI,,,1,5207.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,15.0,,,,,,,,,3,,SHITALA STORE,2020-01-28T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653382,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310621,UNIQUE DESIGN HOUSE,100759715243866,TALCHOWK,,,1,5342.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,53.0,,,,,,,,,3,,UNIQUE DESIGN HOUSE,2020-01-28T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653383,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310641,REST AND PEACE RESTAURANT,100770115243867,POKHARA,,,1,5399.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,5.0,,,,,,,,,3,,REST AND PEACE RESTAURANT,2020-01-28T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653384,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310661,NEWLIFE AYURVED PVT.LTD,100780625243869,POKHARA,,,1,5386.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,42.0,,,,,,,,,3,,NEWLIFE AYURVED PVT.LTD,2020-01-28T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653385,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310681,NEW SYANGJA AANDHIKHOLA GUEST HOUSE,100770115243725,POKHARA,,,1,5129.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,5.0,,,,,,,,,3,,NEW SYANGJA AANDHIKHOLA GUEST HOUSE,2020-01-28T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653386,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310701,KUSHAL HARDWARE AND PAINTS STORE,100752515243848,INDRA CHOWK,,,1,5129.0,69561.0,1154721,,,1,,,65241.0,,,1,,,,143.0,,,,,,,,,3,,KUSHAL HARDWARE AND PAINTS STORE,2020-01-29T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653387,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310721,TRIPURA TRADERS,100752515243248,POKHARA,,,1,5408.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,143.0,,,,,,,,,3,,TRIPURA TRADERS,2020-01-30T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653388,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310741,OM KITCHEN & GIFT HOUSE,100757195243250,SUNWAL,,,1,5397.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,113.0,,,,,,,,,3,,OM KITCHEN & GIFT HOUSE,2020-01-30T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653389,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310761,EX ARMY MULTIPURPOSE PRIVATE LIMITED,100772965243252,POKHARA,,,1,5408.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,1014140.0,,,,,,,,,3,,EX ARMY MULTIPURPOSE PRIVATE LIMITED,2020-01-30T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653390,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310781,ASIAN FOOD STORE,100758145243253,POKHARA,,,1,5129.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,72.0,,,,,,,,,3,,ASIAN FOOD STORE,2020-01-30T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653391,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310801,SHREE SAI ENTERPRISES,100753995243254,SATUNGAL,,,1,5306.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,1013380.0,,,,,,,,,3,,SHREE SAI ENTERPRISES,2020-01-30T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653392,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310821,GANGA COLD STORES,100759215243255,RAMPURAWA,,,1,5397.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,75.0,,,,,,,,,3,,GANGA COLD STORES,2020-01-30T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653393,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310841,SOPAHOLIK FASHION WEAR,100772965243256,POKHARA,,,1,5176.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,1014140.0,,,,,,,,,3,,SOPAHOLIK FASHION WEAR,2020-01-30T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653394,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310861,THREE BROTHERS STORE,100753315243870,GUCCHATOLE,,,1,5211.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,1006580.0,,,,,,,,,3,,THREE BROTHERS STORE,2020-02-02T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653395,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310881,HOTEL ARUMINA IN IN KATHMANDU CAFE AND G,100757325243871,KATHMANDU,,,1,5367.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,112.0,,,,,,,,,3,,HOTEL ARUMINA IN IN KATHMANDU CAFE AND GRIL PVT LTD,2020-02-02T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653396,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310901,HARISH PHOTO STUDIO,100756515243872,BATTAR,,,1,5161.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,83.0,,,,,,,,,3,,HARISH PHOTO STUDIO,2020-02-02T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653397,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310921,WINDOW NEPAL EDUCATION CENTER PVT.LTD,100782205243873,BAGBAZAR,,,1,5136.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,141.0,,,,,,,,,3,,WINDOW NEPAL EDUCATION CENTER PVT.LTD,2020-02-02T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653398,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310941,WORLD FIBER NET PVT.LTD,100757325243874,BETRAWATI,,,1,5169.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,112.0,,,,,,,,,3,,WORLD FIBER NET PVT.LTD,2020-02-02T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653399,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310961,MAHALAXMI TRADERS,100754115243878,RAMAILODADA,,,1,5388.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,15.0,,,,,,,,,3,,MAHALAXMI TRADERS,2020-02-02T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653400,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2310981,SANGIT PATHSHALA INSTITUTE OF MUSIC PVT.,100757335243879,CHABAHIL,,,1,5162.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,57.0,,,,,,,,,3,,SANGIT PATHSHALA INSTITUTE OF MUSIC PVT. LTD.,2020-02-02T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653401,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2311001,BEHAPPY RESTAURANT,100758125243881,HALLANCHOWK,,,1,5386.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,10.0,,,,,,,,,3,,BEHAPPY RESTAURANT,2020-02-02T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653402,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2311021,ORANGE APPLE D. S MOBILE CARE ,100756995243882,MAHABOUDHA,,,1,5385.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,137.0,,,,,,,,,3,,ORANGE APPLE D. S MOBILE CARE ,2020-02-02T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653403,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2311041,THE MOBILE STORE,100752715243730,BIRGUNJ,,,1,5186.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,1013340.0,,,,,,,,,3,,THE MOBILE STORE,2020-02-04T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653404,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2311061,BG DISTRIBUTERS,100758135243885,DUWAKOT ,,,1,5248.0,68561.0,1154721,,,1,,,65241.0,,,1,,,,29.0,,,,,,,,,3,,BG DISTRIBUTERS,2020-02-04T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653405,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2311081,HOTEL RIVER PARK,100770115243886,CENTER POINT ,,,1,5185.0,69561.0,1154721,,,1,,,65241.0,,,1,,,,5.0,,,,,,,,,3,,HOTEL RIVER PARK,2020-02-04T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653406,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2311101,NEW G.S. MOBILE PYALACE,100752715243890,RANGELI ROAD,,,1,5424.0,66401.0,1154721,,,1,,,65241.0,,,1,,,,1013340.0,,,,,,,,,3,,NEW G.S. MOBILE PYALACE,2020-02-05T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653407,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2311121,WALNUT BISTRO AND BANQUET PVT LTD,100758145243893, PANIPOKHARI,,,1,5457.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,72.0,,,,,,,,,3,,WALNUT BISTRO AND BANQUET PVT LTD,2020-02-05T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653408,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2311141,KALIMATI GAHANA GRIHA ,100759445243894,KALIMATI,,,1,5354.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,2.0,,,,,,,,,3,,KALIMATI GAHANA GRIHA ,2020-02-05T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653409,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2311161,MUSKAN ELECTRIC AND ELECTRONICS SUPPLIER,100776295243251,POKHARA,,,1,5129.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,1014580.0,,,,,,,,,3,,MUSKAN ELECTRIC AND ELECTRONICS SUPPLIERS,2020-02-07T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653410,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2311181,PEOPLES HOLDING AND SUPPLIERS PVT.LTD,100772965243497,ASON,,,1,5473.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,1014140.0,,,,,,,,,3,,PEOPLES HOLDING AND SUPPLIERS PVT.LTD,2020-02-07T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653411,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2311201,RAJESH AYURBEDIK AUSHADHALAYA,100780995243896,PAKADI,,,1,5391.0,70301.0,1154721,,,1,,,65241.0,,,1,,,,111.0,,,,,,,,,3,,RAJESH AYURBEDIK AUSHADHALAYA,2020-02-09T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653412,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2311221,ANY TIME FITNESS DHARAN,100756555243897,DHARAN,,,1,5230.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,114.0,,,,,,,,,3,,ANY TIME FITNESS DHARAN,2020-02-09T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653413,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2311241,NEW NATIONAL TRADERS,100753995243898,GHORAHI,,,1,5264.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,1013380.0,,,,,,,,,3,,NEW NATIONAL TRADERS,2020-02-09T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653414,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2311261,CHUNDEVI HOMES,100758145243899,CHUNDEVI,,,1,5173.0,68561.0,1154721,,,1,,,65241.0,,,1,,,,72.0,,,,,,,,,3,,CHUNDEVI HOMES,2020-02-09T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653415,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2311281,NEPA PIXELS PVT. LTD.,100753995243901,ANAMNAGAR,,,1,5328.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,1013380.0,,,,,,,,,3,,NEPA PIXELS PVT. LTD.,2020-02-09T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653416,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2311301,NEPA BOOKING PVT. LTD.,100753995243902,ANAMNAGAR,,,1,5328.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,1013380.0,,,,,,,,,3,,NEPA BOOKING PVT. LTD.,2020-02-09T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653417,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
2311321,BIKERS CAFE AND LOUNGE,100770115243904,BUTWAL,,,1,5420.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,5.0,,,,,,,,,3,,BIKERS CAFE AND LOUNGE,2020-02-09T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,653418,,,,,,,,,,,,2023-03-23T23:43:19,,,,,2023-03-23T23:43:19,2023-03-23T23:43:19,,,,,,,,,,,2024-08-07 07:05:05.898
